2.897211313247680664e-01,-7.592205405235290527e-01,1.644636690616607666e-02,1.253943890333175659e-02,-3.302087485790252686e-01,-2.028641402721405029e-01,1.412707865238189697e-01,1.033927723765373230e-01,1.168366074562072754e-01,4.378167539834976196e-02,-5.767945051193237305e-01,-2.454792261123657227e-01,-7.589835524559020996e-01,3.952780961990356445e-01,-5.884228348731994629e-01,2.958924137055873871e-02,-7.049297094345092773e-01,3.439533710479736328e-01,-5.446369051933288574e-01,8.727108687162399292e-02
6.718850880861282349e-02,8.479639887809753418e-03,3.389179334044456482e-02,1.138155162334442139e-01,5.704951286315917969e-01,-8.290849924087524414e-01,-8.039898276329040527e-01,2.499681897461414337e-02,-1.186887621879577637e-01,1.546028554439544678e-01,-1.940027922391891479e-01,-3.169143795967102051e-01,1.691134870052337646e-01,-3.687714636325836182e-01,6.972479820251464844e-02,3.528869748115539551e-01,2.914059720933437347e-02,-8.234225511550903320e-01,2.373588681221008301e-01,3.646952807903289795e-01
3.973177075386047363e-01,-2.184534817934036255e-01,4.160023853182792664e-02,-1.788927763700485229e-01,5.789312124252319336e-01,-4.773971140384674072e-01,2.525735795497894287e-01,-2.450520247220993042e-01,-2.120796591043472290e-01,4.629601836204528809e-01,-3.274635374546051025e-01,-3.301649093627929688e-01,-2.645962536334991455e-01,6.208226084709167480e-02,2.235001325607299805e-01,1.142718344926834106e-01,4.002071171998977661e-02,-9.711728990077972412e-02,2.978918254375457764e-01,4.124109447002410889e-01
-1.213144585490226746e-01,-4.682964682579040527e-01,3.883236944675445557e-01,1.838980019092559814e-01,-4.713712930679321289e-01,1.071280241012573242e-01,-4.442599415779113770e-01,2.741373479366302490e-01,2.779754698276519775e-01,6.098451092839241028e-02,-4.241576492786407471e-01,1.700714081525802612e-01,-6.398234963417053223e-01,6.604982912540435791e-02,-7.251889705657958984e-01,-1.899702101945877075e-01,3.344131410121917725e-01,5.358455777168273926e-01,1.950509995222091675e-01,-6.157308816909790039e-01
-6.803151369094848633e-01,2.377200573682785034e-01,-2.613385207951068878e-02,1.116099432110786438e-01,-1.152456849813461304e-01,-3.535589575767517090e-01,-1.196748986840248108e-01,-9.402242898941040039e-01,-3.585029840469360352e-01,6.303805708885192871e-01,-9.399803876876831055e-01,2.379796206951141357e-01,-3.594478666782379150e-01,4.371297359466552734e-01,-4.390293061733245850e-01,4.468483030796051025e-01,-4.180718660354614258e-01,-2.320790439844131470e-01,2.925111949443817139e-01,-5.108374357223510742e-01
1.368498951196670532e-01,-2.978141605854034424e-01,9.267187118530273438e-02,-2.305336594581604004e-01,-5.233783125877380371e-01,4.046544730663299561e-01,3.153623342514038086e-01,-2.933233082294464111e-01,2.762121856212615967e-01,-1.245322525501251221e-01,8.688978850841522217e-02,-1.136403456330299377e-01,-3.122944533824920654e-01,2.916496396064758301e-01,1.343598067760467529e-01,-3.709083795547485352e-01,-6.750003099441528320e-01,4.386275708675384521e-01,1.453151404857635498e-01,-6.583071947097778320e-01
1.115431636571884155e-02,1.584664732217788696e-01,-2.670274972915649414e-01,-6.912646293640136719e-01,3.806966822594404221e-03,2.472087442874908447e-01,-1.445674598217010498e-01,3.247462213039398193e-01,-2.006465941667556763e-01,-1.400743331760168076e-02,2.342924326658248901e-01,1.716443300247192383e-01,-1.740468442440032959e-01,-4.429821297526359558e-02,7.102318853139877319e-02,3.621506392955780029e-01,1.258667856454849243e-01,-3.113676309585571289e-01,2.550265053287148476e-04,-1.384866684675216675e-01
-3.223556876182556152e-01,-7.130001187324523926e-01,8.785256743431091309e-02,4.558831155300140381e-01,4.972966909408569336e-01,3.940418660640716553e-01,3.491857647895812988e-01,-2.782681584358215332e-01,7.817739620804786682e-03,-5.229976773262023926e-02,-3.320500850677490234e-01,-3.122753798961639404e-01,1.915189027786254883e-01,1.748624294996261597e-01,1.138737201690673828e-01,-3.089960813522338867e-01,8.898110687732696533e-02,6.487797200679779053e-02,8.334442973136901855e-02,8.066144585609436035e-02
-4.277152121067047119e-01,5.780450105667114258e-01,1.366471946239471436e-01,-2.985525727272033691e-01,-4.322617053985595703e-01,-5.524058938026428223e-01,2.019592225551605225e-01,-1.979387998580932617e-01,-1.745682656764984131e-01,1.007295772433280945e-02,1.487718820571899414e-01,2.045328468084335327e-01,-6.422904133796691895e-01,3.775646984577178955e-01,2.100204080343246460e-01,5.210052132606506348e-01,1.964613497257232666e-01,-1.773905009031295776e-01,-2.512287497520446777e-01,-5.593653321266174316e-01
1.291386038064956665e-01,-4.433850944042205811e-01,9.920085966587066650e-02,1.806934624910354614e-01,4.261102974414825439e-01,3.148356219753623009e-03,3.689027130603790283e-01,-8.761672973632812500e-01,4.166443049907684326e-01,-2.940821945667266846e-01,1.072817444801330566e-01,-3.721559941768646240e-01,2.281023934483528137e-02,-3.269449174404144287e-01,1.362456977367401123e-01,3.037584722042083740e-01,-1.790617406368255615e-01,-3.285211324691772461e-01,1.019985899329185486e-01,1.000526472926139832e-01
