3.051060438156127930e-01,-3.272347748279571533e-01,-5.615831613540649414e-01,2.490170747041702271e-01,3.830596506595611572e-01,-8.693512678146362305e-01,9.518095254898071289e-01,-8.345950245857238770e-01,5.279596447944641113e-01,1.701962202787399292e-01,-9.505023956298828125e-01,-1.806326508522033691e-01,-1.458512842655181885e-01,4.349639117717742920e-01,7.407993078231811523e-02,2.656936347484588623e-01,-6.433170437812805176e-01,-7.394511103630065918e-01,4.186672270298004150e-01,-2.642515674233436584e-02
3.599196076393127441e-01,2.510089576244354248e-01,-1.873160749673843384e-01,8.230699598789215088e-02,6.437219977378845215e-01,-7.253925204277038574e-01,-1.184277534484863281e-01,4.209380745887756348e-01,3.301858305931091309e-01,-1.123253181576728821e-01,4.184865579009056091e-02,2.688644826412200928e-02,-4.071394801139831543e-01,5.602591037750244141e-01,2.454410642385482788e-01,3.391010463237762451e-01,2.099374979734420776e-01,-8.308085203170776367e-01,4.435353353619575500e-02,1.508660614490509033e-01
4.013328254222869873e-01,-1.892606168985366821e-01,-3.013317584991455078e-01,-1.857672482728958130e-01,5.668072700500488281e-01,-7.198506593704223633e-01,3.809141814708709717e-01,-5.943235382437705994e-02,6.479566544294357300e-02,5.352550148963928223e-01,-6.041394472122192383e-01,-4.067284166812896729e-01,-1.035279631614685059e+00,3.020540475845336914e-01,1.418618708848953247e-01,-6.100551784038543701e-02,3.550747632980346680e-01,2.615848481655120850e-01,4.536823630332946777e-01,-8.896604180335998535e-02
3.456999361515045166e-01,-3.256086111068725586e-01,-2.947016432881355286e-02,-7.502611875534057617e-01,-9.089736342430114746e-01,-1.279016971588134766e+00,-4.957302510738372803e-01,2.313999384641647339e-01,-2.571795880794525146e-01,-6.276579499244689941e-01,-4.436488077044487000e-02,3.129305317997932434e-02,1.975780874490737915e-01,3.170242905616760254e-01,2.406157553195953369e-01,-9.545935988426208496e-01,-1.153196617960929871e-01,1.352753341197967529e-01,1.957117021083831787e-01,-7.935037612915039062e-01
-1.041420474648475647e-01,-1.612096786499023438e+00,-1.975248567759990692e-02,1.917734742164611816e-01,-3.220359236001968384e-02,-6.042608022689819336e-01,5.282665491104125977e-01,-2.262339442968368530e-01,4.360713362693786621e-01,1.955998986959457397e-01,-1.035722732543945312e+00,-1.543513834476470947e-01,4.626125991344451904e-01,1.256532073020935059e-01,1.675185561180114746e-01,-8.485096693038940430e-02,-7.052828073501586914e-01,-1.213742733001708984e+00,-3.461166620254516602e-01,7.828690856695175171e-02
4.212023019790649414e-01,1.680092811584472656e-01,3.626863658428192139e-01,-7.418832182884216309e-01,-4.901971817016601562e-01,1.899344772100448608e-01,5.971778035163879395e-01,-1.164177581667900085e-01,5.019227862358093262e-01,7.737529464066028595e-03,6.210274696350097656e-01,-1.164783462882041931e-01,9.368900209665298462e-02,1.238575726747512817e-01,3.930217921733856201e-01,-4.378818869590759277e-01,-4.622190892696380615e-01,5.808736085891723633e-01,-6.482819914817810059e-01,2.862049341201782227e-01
8.952070772647857666e-02,1.716728508472442627e-01,-3.718207180500030518e-01,-3.386284410953521729e-01,1.108519509434700012e-01,-2.309512533247470856e-02,6.023926660418510437e-02,-2.065906859934329987e-02,-6.888295710086822510e-02,1.053657084703445435e-01,2.784314453601837158e-01,-1.320542581379413605e-02,-2.089839875698089600e-01,7.484071701765060425e-02,-1.928401738405227661e-01,4.529248923063278198e-02,-1.761057414114475250e-02,-1.565700024366378784e-01,-1.077359989285469055e-01,-2.551774084568023682e-01
-3.853272199630737305e-01,-5.086303353309631348e-01,2.171587795019149780e-01,5.464945919811725616e-03,6.073105335235595703e-01,4.856718704104423523e-03,4.248200953006744385e-01,-7.449063658714294434e-01,-4.230132102966308594e-01,-1.445765346288681030e-01,-9.194774031639099121e-01,8.283307403326034546e-02,3.938592076301574707e-01,1.965820789337158203e-01,3.405289947986602783e-01,-3.620271086692810059e-01,2.850113622844219208e-02,3.534548357129096985e-02,-9.190470576286315918e-01,-1.500190943479537964e-01
-2.321549504995346069e-01,3.375335335731506348e-01,1.060394287109375000e+00,-5.533758401870727539e-01,2.396718561649322510e-01,-6.878530979156494141e-01,5.886999368667602539e-01,4.274793863296508789e-01,1.195428743958473206e-01,-5.621655583381652832e-01,2.334573306143283844e-02,1.584767699241638184e-01,4.975783452391624451e-02,5.157214999198913574e-01,7.400368452072143555e-01,6.366530656814575195e-01,1.509576141834259033e-01,-8.199564367532730103e-02,-4.833341836929321289e-01,-7.027279585599899292e-02
-4.218213856220245361e-01,2.599951811134815216e-02,5.341845750808715820e-01,-7.320310175418853760e-02,-8.333268761634826660e-01,-2.093711644411087036e-01,9.978852421045303345e-02,4.121156409382820129e-03,2.466096132993698120e-01,-4.615758359432220459e-01,6.234767436981201172e-01,-4.549861848354339600e-01,-6.006939336657524109e-03,-7.247958779335021973e-01,-1.854524463415145874e-01,2.775968611240386963e-01,-1.801071017980575562e-01,-8.250312507152557373e-02,-2.427871525287628174e-01,1.973213702440261841e-01
